user_id,avg_likes,avg_comments,avg_engagement,avg_sentiment,neg_post_ratio,total_posts,avg_post_interval,avg_emotional_words,night_activity_ratio,engagement_volatility
u194,123.22222222222223,26.5,149.72222222222223,0.28676666666666667,0.16666666666666666,18,18000.0,0.2777777777777778,0.3888888888888889,95.48501918567588
u195,171.0909090909091,28.181818181818183,199.27272727272728,0.25134545454545454,0.18181818181818182,22,19542.85714285714,0.22727272727272727,0.2727272727272727,96.73832244929118
u196,126.57142857142857,26.095238095238095,152.66666666666666,0.293,0.047619047619047616,21,16200.0,0.09523809523809523,0.2857142857142857,97.00584174849126
u197,156.78947368421052,28.736842105263158,185.52631578947367,0.2007263157894737,0.21052631578947367,19,10800.0,0.2631578947368421,0.3157894736842105,102.40299931645482
u198,160.72222222222223,23.166666666666668,183.88888888888889,0.18267777777777777,0.1111111111111111,18,14400.0,0.16666666666666666,0.3888888888888889,86.65950196629191
u199,194.36363636363637,24.318181818181817,218.6818181818182,0.32338636363636364,0.09090909090909091,22,21600.0,0.18181818181818182,0.3181818181818182,79.77789786032838
u200,116.23809523809524,22.61904761904762,138.85714285714286,0.39628571428571424,0.0,21,19440.0,0.09523809523809523,0.3333333333333333,89.07597078577686
u201,164.52380952380952,26.38095238095238,190.9047619047619,0.3736761904761905,0.09523809523809523,21,16200.0,0.09523809523809523,0.14285714285714285,85.79096966575487
u202,119.23809523809524,26.38095238095238,145.61904761904762,0.29998571428571424,0.047619047619047616,21,18360.0,0.23809523809523808,0.23809523809523808,78.20580297553128
u203,147.94736842105263,26.789473684210527,174.73684210526315,0.3301421052631579,0.10526315789473684,19,16000.0,0.2631578947368421,0.15789473684210525,92.3651221483179
u204,162.0,25.27777777777778,187.27777777777777,0.051133333333333336,0.1111111111111111,18,16941.176470588234,0.1111111111111111,0.2222222222222222,80.28830810460917
u205,140.38095238095238,26.857142857142858,167.23809523809524,0.3587714285714286,0.14285714285714285,21,21600.0,0.23809523809523808,0.09523809523809523,88.80647767021544
u206,149.94736842105263,27.05263157894737,177.0,0.32711578947368425,0.10526315789473684,19,21600.0,0.21052631578947367,0.3684210526315789,85.20172142235938
u207,134.63636363636363,28.818181818181817,163.45454545454547,0.3291,0.09090909090909091,22,14400.0,0.22727272727272727,0.45454545454545453,74.93853180963416
u208,139.6,26.3,165.9,0.267115,0.05,20,21600.0,0.1,0.45,101.84348156284773
u209,148.22222222222223,26.444444444444443,174.66666666666666,0.28809999999999997,0.1111111111111111,18,16941.176470588234,0.2222222222222222,0.2777777777777778,77.71365237013302
u210,145.45,24.3,169.75,0.315785,0.05,20,18189.473684210527,0.15,0.3,85.38635106015728
u211,130.47058823529412,27.941176470588236,158.41176470588235,0.36378823529411763,0.11764705882352941,17,21600.0,0.17647058823529413,0.29411764705882354,72.95465956977097
u212,128.8095238095238,31.095238095238095,159.9047619047619,0.35222380952380955,0.0,21,18900.0,0.09523809523809523,0.19047619047619047,94.87196886430931
u213,176.8421052631579,20.36842105263158,197.21052631578948,0.33281578947368423,0.21052631578947367,19,16000.0,0.42105263157894735,0.15789473684210525,81.97396534358971
u214,147.35,20.75,168.1,0.20528500000000002,0.15,20,14210.526315789473,0.25,0.2,90.84046165494873
u215,170.77777777777777,20.5,191.27777777777777,0.3686611111111111,0.1111111111111111,18,12705.882352941177,0.2777777777777778,0.1111111111111111,94.76460344115559
u216,124.44444444444444,28.166666666666668,152.61111111111111,0.29381111111111113,0.05555555555555555,18,22870.58823529412,0.05555555555555555,0.2222222222222222,102.68864356071644
u217,160.0,23.27777777777778,183.27777777777777,0.24869444444444447,0.2222222222222222,18,22870.58823529412,0.3333333333333333,0.3333333333333333,95.05280610120052
u218,143.28571428571428,21.857142857142858,165.14285714285714,0.30848095238095236,0.047619047619047616,21,15300.0,0.14285714285714285,0.23809523809523808,66.67779668996697
u219,152.25,19.15,171.4,0.30808,0.1,20,18000.0,0.2,0.2,83.15578278464051
u220,134.26315789473685,29.05263157894737,163.31578947368422,0.037642105263157914,0.47368421052631576,19,14400.0,0.631578947368421,0.2631578947368421,86.63784946006177
u221,146.95454545454547,20.727272727272727,167.6818181818182,0.32780909090909094,0.13636363636363635,22,16285.714285714286,0.18181818181818182,0.09090909090909091,106.2626513985562
u222,157.65,25.75,183.4,0.36213,0.1,20,18189.473684210527,0.2,0.35,91.50634145410791
u223,162.1764705882353,25.294117647058822,187.47058823529412,0.15478235294117648,0.11764705882352941,17,22950.0,0.11764705882352941,0.11764705882352941,100.29027722507479
u224,145.0909090909091,24.454545454545453,169.54545454545453,0.2204590909090909,0.2727272727272727,22,20571.428571428572,0.4090909090909091,0.3181818181818182,97.78388574651915
u225,172.1578947368421,27.210526315789473,199.3684210526316,0.2896315789473684,0.05263157894736842,19,20400.0,0.15789473684210525,0.3157894736842105,83.86643516549645
u226,104.80952380952381,29.666666666666668,134.47619047619048,0.2972809523809524,0.09523809523809523,21,20520.0,0.23809523809523808,0.2857142857142857,86.69349401634419
u227,144.5,22.61111111111111,167.11111111111111,0.3128777777777778,0.05555555555555555,18,13552.941176470587,0.05555555555555555,0.3888888888888889,90.54923190559272
u228,152.5909090909091,24.227272727272727,176.8181818181818,0.3926545454545455,0.045454545454545456,22,18000.0,0.18181818181818182,0.4090909090909091,74.20411769067188
u229,178.0,25.05,203.05,0.38856999999999997,0.1,20,21600.0,0.25,0.1,85.84409062210888
u230,168.04545454545453,23.954545454545453,192.0,0.3687136363636364,0.13636363636363635,22,16285.714285714286,0.2727272727272727,0.36363636363636365,97.44839904375277
u231,148.0,25.857142857142858,173.85714285714286,0.3926523809523809,0.14285714285714285,21,17100.0,0.3333333333333333,0.2857142857142857,92.96520086262693
u232,140.61904761904762,24.476190476190474,165.0952380952381,0.5809285714285715,0.0,21,22680.0,0.2857142857142857,0.38095238095238093,85.76940291380416
u233,170.4090909090909,23.727272727272727,194.13636363636363,0.5136000000000001,0.045454545454545456,22,21600.0,0.13636363636363635,0.22727272727272727,87.10382171624707
u234,121.78947368421052,19.157894736842106,140.94736842105263,0.4685789473684211,0.05263157894736842,19,18000.0,0.15789473684210525,0.21052631578947367,79.10785442406429
u235,172.95,19.75,192.7,0.187975,0.15,20,20463.157894736843,0.2,0.35,91.85577940732045
u236,145.10526315789474,20.105263157894736,165.21052631578948,0.5839947368421052,0.0,19,14400.0,0.21052631578947367,0.21052631578947367,91.73123722615397
u237,158.5,26.7,185.2,0.22769,0.2,20,22736.842105263157,0.25,0.3,81.84684027595624
u238,170.31578947368422,29.842105263157894,200.1578947368421,0.17577894736842103,0.10526315789473684,19,15200.0,0.15789473684210525,0.3157894736842105,83.2160929667752
u239,159.27777777777777,19.11111111111111,178.38888888888889,0.3691222222222222,0.16666666666666666,18,19058.823529411766,0.5,0.2222222222222222,84.5201952121078
u240,149.13636363636363,22.227272727272727,171.36363636363637,0.43454090909090914,0.09090909090909091,22,14571.42857142857,0.22727272727272727,0.3181818181818182,93.30877846445176
u241,163.0,26.8,189.8,0.135685,0.3,20,6821.0526315789475,0.35,0.35,79.86145898729217
u242,164.5909090909091,26.727272727272727,191.3181818181818,0.15555454545454547,0.13636363636363635,22,19542.85714285714,0.22727272727272727,0.3181818181818182,81.34312179406112
u243,147.0,25.85,172.85,0.27269,0.1,20,21600.0,0.3,0.3,95.36096244215835
u244,167.77777777777777,28.444444444444443,196.22222222222223,0.28825,0.1111111111111111,18,14823.529411764706,0.2222222222222222,0.2777777777777778,84.03259560541377
u245,168.52941176470588,24.470588235294116,193.0,0.2727764705882353,0.17647058823529413,17,20250.0,0.35294117647058826,0.29411764705882354,92.71057113404059
u246,145.15,31.25,176.4,0.44257,0.1,20,21600.0,0.2,0.25,81.14340781344438
u247,143.11111111111111,24.166666666666668,167.27777777777777,0.1212888888888889,0.16666666666666666,18,15882.35294117647,0.2222222222222222,0.3888888888888889,71.40423908618538
u248,146.89473684210526,23.894736842105264,170.78947368421052,0.34251578947368416,0.05263157894736842,19,18000.0,0.21052631578947367,0.3157894736842105,73.94636115107612
u249,164.9,22.45,187.35,0.31753,0.2,20,20463.157894736843,0.25,0.35,107.58804228214798
u250,154.3684210526316,26.789473684210527,181.1578947368421,0.03336315789473685,0.3157894736842105,19,20400.0,0.42105263157894735,0.2631578947368421,94.13067935227939
u251,143.83333333333334,21.61111111111111,165.44444444444446,0.34827222222222226,0.05555555555555555,18,15247.058823529413,0.2222222222222222,0.3888888888888889,75.33940631429776
u252,168.88888888888889,24.88888888888889,193.77777777777777,0.3220111111111111,0.16666666666666666,18,18000.0,0.4444444444444444,0.3333333333333333,93.1750759121871
u253,156.68421052631578,19.263157894736842,175.94736842105263,0.3617473684210526,0.05263157894736842,19,21600.0,0.21052631578947367,0.2631578947368421,79.17734923309158
u254,126.0,24.666666666666668,150.66666666666666,0.2281904761904762,0.19047619047619047,21,15300.0,0.3333333333333333,0.3333333333333333,90.93697451165468
u255,164.52631578947367,27.36842105263158,191.89473684210526,0.3453052631578948,0.15789473684210525,19,21600.0,0.21052631578947367,0.3684210526315789,95.23006921068232
u256,135.4090909090909,28.318181818181817,163.72727272727272,0.4384090909090909,0.09090909090909091,22,17142.85714285714,0.2727272727272727,0.18181818181818182,76.1272004565428
u257,133.22222222222223,29.166666666666668,162.38888888888889,0.2280944444444445,0.2222222222222222,18,19058.823529411766,0.3333333333333333,0.16666666666666666,90.02688414735371
u258,140.5,23.0,163.5,0.3408277777777778,0.05555555555555555,18,18000.0,0.16666666666666666,0.2777777777777778,99.77047187832444
u259,119.33333333333333,27.523809523809526,146.85714285714286,0.3112285714285714,0.14285714285714285,21,13680.0,0.38095238095238093,0.38095238095238093,74.7878905400371
u260,118.0625,17.8125,135.875,0.20105,0.25,16,16320.0,0.4375,0.125,87.47561564992459
u261,161.5,27.35,188.85,0.15807,0.2,20,17052.63157894737,0.35,0.45,88.59920101813917
u262,146.1578947368421,25.63157894736842,171.78947368421052,0.18693157894736845,0.15789473684210525,19,21600.0,0.15789473684210525,0.3684210526315789,83.44497784459757
u263,136.72222222222223,23.166666666666668,159.88888888888889,0.3451944444444444,0.0,18,19058.823529411766,0.16666666666666666,0.2222222222222222,96.86369373195869
u264,156.55555555555554,22.333333333333332,178.88888888888889,0.35704444444444444,0.1111111111111111,18,16941.176470588234,0.2777777777777778,0.3333333333333333,97.71500510270786
u265,141.38888888888889,19.77777777777778,161.16666666666666,0.19771666666666665,0.2777777777777778,18,18000.0,0.4444444444444444,0.2222222222222222,85.0102069996165
u266,158.14285714285714,26.476190476190474,184.61904761904762,0.3346952380952381,0.047619047619047616,21,18000.0,0.14285714285714285,0.23809523809523808,101.68749981707495
u267,155.33333333333334,27.27777777777778,182.61111111111111,0.35404444444444444,0.1111111111111111,18,16941.176470588234,0.16666666666666666,0.2777777777777778,96.63036843857714
u268,136.71428571428572,26.285714285714285,163.0,0.19044761904761906,0.19047619047619047,21,17280.0,0.2857142857142857,0.2857142857142857,76.21679604916491
u269,192.77272727272728,20.454545454545453,213.22727272727272,0.19159545454545457,0.2727272727272727,22,21600.0,0.3181818181818182,0.18181818181818182,77.11212110154422
u270,168.3,26.3,194.6,0.375175,0.0,20,14400.0,0.0,0.3,90.99647188070998
u271,161.36363636363637,28.954545454545453,190.3181818181818,0.37839545454545453,0.09090909090909091,22,20571.428571428572,0.18181818181818182,0.36363636363636365,79.28633243392275
u272,136.61111111111111,22.333333333333332,158.94444444444446,0.18890555555555555,0.2777777777777778,18,18000.0,0.4444444444444444,0.4444444444444444,93.41335854981104
u273,125.10526315789474,24.63157894736842,149.73684210526315,0.4576789473684211,0.10526315789473684,19,20400.0,0.3157894736842105,0.21052631578947367,88.80868457611761
u274,149.75,23.1,172.85,0.30284999999999995,0.1,20,19326.315789473683,0.3,0.4,82.19954859653235
u275,162.9047619047619,27.285714285714285,190.1904761904762,0.2529904761904762,0.09523809523809523,21,20520.0,0.19047619047619047,0.23809523809523808,84.95917787244592
u276,153.94444444444446,26.833333333333332,180.77777777777777,0.28975,0.1111111111111111,18,16517.647058823528,0.2777777777777778,0.5,90.98387417271879
u277,160.88888888888889,21.38888888888889,182.27777777777777,0.17248333333333332,0.0,18,21600.0,0.05555555555555555,0.16666666666666666,83.24931058224026
u278,139.65,31.65,171.3,0.342495,0.1,20,20463.157894736843,0.25,0.35,84.82495908758533
u279,139.11111111111111,25.61111111111111,164.72222222222223,0.2104388888888889,0.16666666666666666,18,16941.176470588234,0.16666666666666666,0.2777777777777778,115.12898421568717
u280,174.57142857142858,23.19047619047619,197.76190476190476,0.22180952380952382,0.14285714285714285,21,18000.0,0.23809523809523808,0.5238095238095238,87.2346861987276
u281,156.8095238095238,24.80952380952381,181.61904761904762,0.3062,0.09523809523809523,21,15300.0,0.23809523809523808,0.3333333333333333,89.66854308534079
u282,123.0,28.444444444444443,151.44444444444446,0.4085611111111111,0.1111111111111111,18,17788.235294117647,0.3888888888888889,0.4444444444444444,89.93018352309046
u283,172.57894736842104,25.789473684210527,198.3684210526316,0.2551052631578948,0.21052631578947367,19,18000.0,0.2631578947368421,0.3157894736842105,81.18101209732605
u284,124.10526315789474,26.789473684210527,150.89473684210526,0.36474736842105265,0.21052631578947367,19,20400.0,0.3684210526315789,0.21052631578947367,96.13814986595655
u285,126.15789473684211,27.68421052631579,153.8421052631579,0.3975368421052632,0.10526315789473684,19,19200.0,0.15789473684210525,0.3157894736842105,91.24403369103389
u286,175.42105263157896,20.842105263157894,196.26315789473685,0.42724210526315787,0.05263157894736842,19,19200.0,0.2631578947368421,0.15789473684210525,86.54211698182513
u287,152.1,19.7,171.8,0.20305,0.15,20,22736.842105263157,0.35,0.45,93.11204342929516
u288,129.33333333333334,21.055555555555557,150.38888888888889,0.4142388888888889,0.05555555555555555,18,17788.235294117647,0.2777777777777778,0.2222222222222222,78.5539446636655
u289,140.94444444444446,20.944444444444443,161.88888888888889,0.36845,0.05555555555555555,18,14823.529411764706,0.2222222222222222,0.3333333333333333,99.88104035412437
u290,136.61904761904762,24.80952380952381,161.42857142857142,0.4554761904761905,0.09523809523809523,21,20520.0,0.3333333333333333,0.3333333333333333,91.6981850575961
u291,191.26315789473685,28.36842105263158,219.6315789473684,0.2524105263157895,0.15789473684210525,19,20400.0,0.3157894736842105,0.2631578947368421,83.99220236712175
u292,156.85714285714286,27.428571428571427,184.28571428571428,0.3135380952380952,0.09523809523809523,21,18360.0,0.23809523809523808,0.19047619047619047,93.65689662653939
u293,152.44444444444446,26.833333333333332,179.27777777777777,0.34247777777777777,0.16666666666666666,18,17788.235294117647,0.3333333333333333,0.4444444444444444,77.79218587368872
u294,124.5909090909091,24.818181818181817,149.4090909090909,0.3054409090909091,0.13636363636363635,22,14571.42857142857,0.22727272727272727,0.13636363636363635,86.85875731867067
u295,146.05555555555554,27.5,173.55555555555554,0.2618611111111111,0.1111111111111111,18,17788.235294117647,0.16666666666666666,0.2777777777777778,87.86234033801514
u296,118.45,29.35,147.8,0.20952500000000002,0.2,20,21600.0,0.3,0.3,72.30607457919862
u297,143.85714285714286,25.80952380952381,169.66666666666666,0.23446190476190476,0.14285714285714285,21,12960.0,0.19047619047619047,0.14285714285714285,80.24607986271562
u298,157.4090909090909,22.318181818181817,179.72727272727272,0.3160045454545454,0.0,22,18514.285714285714,0.09090909090909091,0.3181818181818182,82.80164584181013
u299,166.1,21.7,187.8,0.17902,0.15,20,18189.473684210527,0.15,0.2,97.33642148429549
u300,148.05263157894737,22.57894736842105,170.6315789473684,0.11218947368421053,0.21052631578947367,19,16800.0,0.2631578947368421,0.15789473684210525,83.01954958944964
u301,139.23809523809524,27.61904761904762,166.85714285714286,0.2796571428571428,0.14285714285714285,21,15120.0,0.19047619047619047,0.2857142857142857,96.86964731756058
u302,135.85714285714286,30.047619047619047,165.9047619047619,0.36615714285714285,0.047619047619047616,21,16200.0,0.19047619047619047,0.19047619047619047,102.601610495111
u303,153.33333333333334,19.22222222222222,172.55555555555554,0.3467888888888889,0.1111111111111111,18,20329.41176470588,0.2777777777777778,0.2777777777777778,60.267269648206835
u304,108.89473684210526,21.05263157894737,129.94736842105263,0.2525368421052631,0.21052631578947367,19,19200.0,0.47368421052631576,0.21052631578947367,87.25917569339089
u305,141.71428571428572,20.428571428571427,162.14285714285714,0.24098571428571428,0.19047619047619047,21,20520.0,0.3333333333333333,0.2857142857142857,92.72879041284088
u306,153.25,28.7,181.95,0.229075,0.2,20,18189.473684210527,0.3,0.15,62.83099721098112
u307,164.22222222222223,24.555555555555557,188.77777777777777,0.14508333333333334,0.2777777777777778,18,13764.70588235294,0.3888888888888889,0.3888888888888889,80.5718937679851
u308,153.05263157894737,19.36842105263158,172.42105263157896,0.2758684210526316,0.15789473684210525,19,17000.0,0.3157894736842105,0.2631578947368421,94.26871508233711
u309,123.33333333333333,25.11111111111111,148.44444444444446,0.20476111111111112,0.1111111111111111,18,17788.235294117647,0.16666666666666666,0.3888888888888889,77.88620826506126
u310,127.76470588235294,29.764705882352942,157.52941176470588,0.24931764705882356,0.058823529411764705,17,19125.0,0.11764705882352941,0.35294117647058826,75.31443889376295
u311,144.25,25.85,170.1,0.32405500000000004,0.25,20,17052.63157894737,0.4,0.15,80.25413581734884
u312,150.05555555555554,28.5,178.55555555555554,0.22091666666666668,0.2222222222222222,18,20329.41176470588,0.3333333333333333,0.16666666666666666,99.6276728756342
u313,154.78947368421052,22.473684210526315,177.26315789473685,0.47413684210526313,0.0,19,17000.0,0.21052631578947367,0.15789473684210525,79.22109855423838
u314,146.05,26.1,172.15,0.347775,0.1,20,15157.894736842105,0.35,0.2,83.89107913178097
u315,135.95,16.75,152.7,0.3542,0.1,20,22736.842105263157,0.2,0.2,85.52752711692793
u316,147.66666666666666,27.555555555555557,175.22222222222223,0.28967777777777776,0.05555555555555555,18,16941.176470588234,0.1111111111111111,0.2777777777777778,90.20600968342706
u317,175.77777777777777,27.555555555555557,203.33333333333334,0.21337777777777778,0.2222222222222222,18,12705.882352941177,0.3333333333333333,0.5,92.37583080896786
u318,163.0952380952381,28.333333333333332,191.42857142857142,0.2255047619047619,0.14285714285714285,21,11340.0,0.23809523809523808,0.38095238095238093,92.25647480181075
u319,176.6,24.9,201.5,0.36895,0.15,20,20463.157894736843,0.4,0.3,92.73817132687398
u320,128.125,22.6875,150.8125,0.38875000000000004,0.1875,16,12960.0,0.375,0.3125,92.42093467752136
u321,157.31578947368422,28.157894736842106,185.47368421052633,0.28285263157894736,0.05263157894736842,19,18000.0,0.15789473684210525,0.2631578947368421,95.58787023295642
u322,154.0,25.285714285714285,179.28571428571428,0.48413809523809526,0.0,21,19440.0,0.14285714285714285,0.38095238095238093,93.38101673099457
u323,145.25,25.25,170.5,0.33832500000000004,0.1,20,19326.315789473683,0.15,0.25,83.19001711364423
u324,168.94444444444446,20.666666666666668,189.61111111111111,0.3526611111111111,0.0,18,20329.41176470588,0.05555555555555555,0.2222222222222222,86.36934293308482
u325,137.94736842105263,20.0,157.94736842105263,0.3661,0.05263157894736842,19,14400.0,0.15789473684210525,0.15789473684210525,84.95062205266365
u326,154.4090909090909,28.454545454545453,182.86363636363637,0.34603636363636364,0.13636363636363635,22,15428.57142857143,0.2727272727272727,0.22727272727272727,89.12393481874415
u327,150.65,26.8,177.45,0.38713000000000003,0.1,20,21600.0,0.2,0.4,79.962145649314
u328,163.94736842105263,27.63157894736842,191.57894736842104,0.26212631578947365,0.10526315789473684,19,16800.0,0.2631578947368421,0.3157894736842105,87.70044709722198
u329,125.7,22.7,148.4,0.27113,0.15,20,18189.473684210527,0.2,0.25,84.99746126239671
u330,159.0952380952381,23.142857142857142,182.23809523809524,0.20208571428571429,0.23809523809523808,21,15300.0,0.2857142857142857,0.2857142857142857,88.80985573792178
u331,147.13636363636363,20.318181818181817,167.45454545454547,0.37480454545454545,0.13636363636363635,22,18514.285714285714,0.3181818181818182,0.3181818181818182,80.322995149481
u332,170.05263157894737,23.526315789473685,193.57894736842104,0.2870736842105263,0.15789473684210525,19,8800.0,0.3157894736842105,0.21052631578947367,94.87554174313121
u333,152.3181818181818,24.772727272727273,177.0909090909091,0.22144090909090908,0.09090909090909091,22,20571.428571428572,0.2727272727272727,0.22727272727272727,91.17064538592771
u334,133.33333333333334,23.22222222222222,156.55555555555554,0.5053833333333333,0.0,18,21600.0,0.3333333333333333,0.1111111111111111,86.29581287792263
u335,154.75,23.05,177.8,0.31599000000000005,0.2,20,20463.157894736843,0.2,0.45,87.11915615076316
u336,185.68421052631578,29.63157894736842,215.31578947368422,0.24671052631578946,0.21052631578947367,19,18000.0,0.2631578947368421,0.2631578947368421,82.02916326362835
u337,157.55,26.75,184.3,0.24121,0.15,20,14400.0,0.25,0.5,77.12266374521755
u338,146.05263157894737,27.0,173.05263157894737,0.35372631578947367,0.0,19,20400.0,0.10526315789473684,0.42105263157894735,97.49727841455686
u339,173.66666666666666,25.238095238095237,198.9047619047619,0.26448571428571427,0.19047619047619047,21,21600.0,0.19047619047619047,0.2857142857142857,76.3687794598714
u340,158.04761904761904,24.38095238095238,182.42857142857142,0.3550761904761905,0.14285714285714285,21,21600.0,0.23809523809523808,0.2857142857142857,89.6011001207973
u341,168.1,23.9,192.0,0.17090000000000002,0.2,20,18000.0,0.2,0.15,85.32970112883815
u342,177.05,19.6,196.65,0.302575,0.05,20,21600.0,0.05,0.2,74.73481187012621
u343,139.89473684210526,23.94736842105263,163.8421052631579,0.39104736842105264,0.10526315789473684,19,21600.0,0.21052631578947367,0.2631578947368421,71.83102328682746
u344,130.27272727272728,27.045454545454547,157.3181818181818,0.23825000000000002,0.13636363636363635,22,21600.0,0.2727272727272727,0.13636363636363635,82.85005754151311
u345,170.9047619047619,26.80952380952381,197.71428571428572,0.27971904761904764,0.14285714285714285,21,18000.0,0.2857142857142857,0.3333333333333333,101.51657148325236
u346,140.42105263157896,25.894736842105264,166.31578947368422,0.4517263157894737,0.05263157894736842,19,21600.0,0.10526315789473684,0.3684210526315789,89.98027724116913
u347,159.23809523809524,26.285714285714285,185.52380952380952,0.3776333333333333,0.047619047619047616,21,18000.0,0.23809523809523808,0.19047619047619047,106.48362270678953
u348,161.68421052631578,19.05263157894737,180.73684210526315,0.3119684210526316,0.15789473684210525,19,16800.0,0.2631578947368421,0.3157894736842105,85.35275957607617
u349,136.0,28.952380952380953,164.95238095238096,0.1816095238095238,0.09523809523809523,21,16200.0,0.14285714285714285,0.23809523809523808,92.59777329421922
u350,172.76190476190476,32.523809523809526,205.28571428571428,0.18934761904761904,0.09523809523809523,21,22680.0,0.09523809523809523,0.2857142857142857,98.75076853227161
