user_id,avg_likes,avg_comments,avg_engagement,avg_sentiment,neg_post_ratio,total_posts,avg_post_interval,avg_emotional_words,label
u240,149.13636363636363,22.227272727272727,171.36363636363637,0.43454090909090914,0.09090909090909091,22,14571.42857142857,0.09090909090909091,0
u241,163.0,26.8,189.8,0.135685,0.3,20,6821.0526315789475,0.3,0
u242,164.5909090909091,26.727272727272727,191.3181818181818,0.15555454545454547,0.13636363636363635,22,19542.85714285714,0.13636363636363635,0
u243,147.0,25.85,172.85,0.27269,0.1,20,21600.0,0.1,0
u244,167.8421052631579,26.94736842105263,194.78947368421052,0.2730789473684211,0.10526315789473684,19,14000.0,0.10526315789473684,0
u245,161.94444444444446,25.444444444444443,187.38888888888889,0.3045222222222222,0.16666666666666666,18,19058.823529411766,0.16666666666666666,0
u246,145.15,31.25,176.4,0.44257,0.1,20,21600.0,0.1,0
u247,143.11111111111111,24.166666666666668,167.27777777777777,0.1212888888888889,0.16666666666666666,18,15882.35294117647,0.16666666666666666,0
u248,140.2,23.4,163.6,0.32538999999999996,0.05,20,17052.63157894737,0.05,0
u249,164.9,22.45,187.35,0.31753,0.2,20,20463.157894736843,0.2,0
u250,154.3684210526316,26.789473684210527,181.1578947368421,0.03336315789473685,0.3157894736842105,19,20400.0,0.3157894736842105,0
u251,143.83333333333334,21.61111111111111,165.44444444444446,0.34827222222222226,0.05555555555555555,18,15247.058823529413,0.05555555555555555,0
u252,168.88888888888889,24.88888888888889,193.77777777777777,0.3220111111111111,0.16666666666666666,18,18000.0,0.16666666666666666,0
u253,156.68421052631578,19.263157894736842,175.94736842105263,0.3617473684210526,0.05263157894736842,19,21600.0,0.05263157894736842,0
u254,126.0,24.666666666666668,150.66666666666666,0.2281904761904762,0.19047619047619047,21,15300.0,0.19047619047619047,0
u255,164.52631578947367,27.36842105263158,191.89473684210526,0.3453052631578948,0.15789473684210525,19,21600.0,0.15789473684210525,0
u256,135.4090909090909,28.318181818181817,163.72727272727272,0.4384090909090909,0.09090909090909091,22,17142.85714285714,0.09090909090909091,0
u257,133.22222222222223,29.166666666666668,162.38888888888889,0.2280944444444445,0.2222222222222222,18,19058.823529411766,0.2222222222222222,0
u258,140.5,23.0,163.5,0.3408277777777778,0.05555555555555555,18,18000.0,0.05555555555555555,0
u259,119.33333333333333,27.523809523809526,146.85714285714286,0.3112285714285714,0.14285714285714285,21,13680.0,0.14285714285714285,0
u260,118.33333333333333,17.61111111111111,135.94444444444446,0.19485,0.2777777777777778,18,14400.0,0.2777777777777778,0
u261,156.14285714285714,27.0,183.14285714285714,0.19074285714285716,0.19047619047619047,21,16200.0,0.19047619047619047,0
u262,146.1578947368421,25.63157894736842,171.78947368421052,0.18693157894736845,0.15789473684210525,19,21600.0,0.15789473684210525,0
u263,136.72222222222223,23.166666666666668,159.88888888888889,0.3451944444444444,0.0,18,19058.823529411766,0.0,0
u264,156.55555555555554,22.333333333333332,178.88888888888889,0.35704444444444444,0.1111111111111111,18,16941.176470588234,0.1111111111111111,0
u265,140.47368421052633,21.31578947368421,161.78947368421052,0.23032105263157895,0.2631578947368421,19,17000.0,0.2631578947368421,0
u266,158.14285714285714,26.476190476190474,184.61904761904762,0.3346952380952381,0.047619047619047616,21,18000.0,0.047619047619047616,0
u267,145.45,26.45,171.9,0.292305,0.15,20,15157.894736842105,0.15,0
u268,136.71428571428572,26.285714285714285,163.0,0.19044761904761906,0.19047619047619047,21,17280.0,0.19047619047619047,0
u269,192.77272727272728,20.454545454545453,213.22727272727272,0.19159545454545457,0.2727272727272727,22,21600.0,0.2727272727272727,0
u270,168.3,26.3,194.6,0.375175,0.0,20,14400.0,0.0,0
u271,161.36363636363637,28.954545454545453,190.3181818181818,0.37839545454545453,0.09090909090909091,22,20571.428571428572,0.09090909090909091,0
u272,136.61111111111111,22.333333333333332,158.94444444444446,0.18890555555555555,0.2777777777777778,18,18000.0,0.2777777777777778,0
u273,125.10526315789474,24.63157894736842,149.73684210526315,0.4576789473684211,0.10526315789473684,19,20400.0,0.10526315789473684,0
u274,149.75,23.1,172.85,0.30284999999999995,0.1,20,19326.315789473683,0.1,0
u275,165.27272727272728,26.363636363636363,191.63636363636363,0.24383636363636363,0.09090909090909091,22,19542.85714285714,0.09090909090909091,0
u276,153.94444444444446,26.833333333333332,180.77777777777777,0.28975,0.1111111111111111,18,16517.647058823528,0.1111111111111111,0
u277,160.88888888888889,21.38888888888889,182.27777777777777,0.17248333333333332,0.0,18,21600.0,0.0,0
u278,139.65,31.65,171.3,0.342495,0.1,20,20463.157894736843,0.1,0
u279,139.11111111111111,25.61111111111111,164.72222222222223,0.2104388888888889,0.16666666666666666,18,16941.176470588234,0.16666666666666666,0
u280,174.57142857142858,23.19047619047619,197.76190476190476,0.22180952380952382,0.14285714285714285,21,18000.0,0.14285714285714285,0
u281,152.54545454545453,23.772727272727273,176.3181818181818,0.32942727272727274,0.09090909090909091,22,14571.42857142857,0.09090909090909091,0
u282,123.0,28.444444444444443,151.44444444444446,0.4085611111111111,0.1111111111111111,18,17788.235294117647,0.1111111111111111,0
u283,172.57894736842104,25.789473684210527,198.3684210526316,0.2551052631578948,0.21052631578947367,19,18000.0,0.21052631578947367,0
u284,124.10526315789474,26.789473684210527,150.89473684210526,0.36474736842105265,0.21052631578947367,19,20400.0,0.21052631578947367,0
u285,126.15789473684211,27.68421052631579,153.8421052631579,0.3975368421052632,0.10526315789473684,19,19200.0,0.10526315789473684,0
u286,168.1,20.25,188.35,0.44673999999999997,0.05,20,18189.473684210527,0.05,0
u287,145.52380952380952,19.857142857142858,165.38095238095238,0.19338095238095238,0.14285714285714285,21,21600.0,0.14285714285714285,0
u288,129.33333333333334,21.055555555555557,150.38888888888889,0.4142388888888889,0.05555555555555555,18,17788.235294117647,0.05555555555555555,0
u289,147.89473684210526,21.36842105263158,169.26315789473685,0.3517736842105263,0.05263157894736842,19,14000.0,0.05263157894736842,0
u290,136.61904761904762,24.80952380952381,161.42857142857142,0.4554761904761905,0.09523809523809523,21,20520.0,0.09523809523809523,0
u291,191.26315789473685,28.36842105263158,219.6315789473684,0.2524105263157895,0.15789473684210525,19,20400.0,0.15789473684210525,0
u292,156.85714285714286,27.428571428571427,184.28571428571428,0.3135380952380952,0.09523809523809523,21,18360.0,0.09523809523809523,0
u293,152.44444444444446,26.833333333333332,179.27777777777777,0.34247777777777777,0.16666666666666666,18,17788.235294117647,0.16666666666666666,0
u294,124.5909090909091,24.818181818181817,149.4090909090909,0.3054409090909091,0.13636363636363635,22,14571.42857142857,0.13636363636363635,0
u295,149.1578947368421,26.94736842105263,176.10526315789474,0.24807894736842104,0.10526315789473684,19,16800.0,0.10526315789473684,0
u296,118.45,29.35,147.8,0.20952500000000002,0.2,20,21600.0,0.2,0
u297,149.86363636363637,26.136363636363637,176.0,0.24774545454545455,0.13636363636363635,22,12342.857142857143,0.13636363636363635,0
u298,157.4090909090909,22.318181818181817,179.72727272727272,0.3160045454545454,0.0,22,18514.285714285714,0.0,0
u299,164.23809523809524,22.333333333333332,186.57142857142858,0.14541428571428575,0.19047619047619047,21,17280.0,0.19047619047619047,0
u300,148.05263157894737,22.57894736842105,170.6315789473684,0.11218947368421053,0.21052631578947367,19,16800.0,0.21052631578947367,0
u301,132.95454545454547,26.772727272727273,159.72727272727272,0.29922727272727273,0.13636363636363635,22,14400.0,0.13636363636363635,0
u302,135.85714285714286,30.047619047619047,165.9047619047619,0.36615714285714285,0.047619047619047616,21,16200.0,0.047619047619047616,0
u303,150.3684210526316,20.0,170.3684210526316,0.3285368421052632,0.10526315789473684,19,19200.0,0.10526315789473684,0
u304,108.89473684210526,21.05263157894737,129.94736842105263,0.2525368421052631,0.21052631578947367,19,19200.0,0.21052631578947367,0
u305,141.71428571428572,20.428571428571427,162.14285714285714,0.24098571428571428,0.19047619047619047,21,20520.0,0.19047619047619047,0
u306,153.25,28.7,181.95,0.229075,0.2,20,18189.473684210527,0.2,0
u307,167.42105263157896,23.63157894736842,191.05263157894737,0.18045789473684212,0.2631578947368421,19,13000.0,0.2631578947368421,0
u308,153.05263157894737,19.36842105263158,172.42105263157896,0.2758684210526316,0.15789473684210525,19,17000.0,0.15789473684210525,0
u309,123.33333333333333,25.11111111111111,148.44444444444446,0.20476111111111112,0.1111111111111111,18,17788.235294117647,0.1111111111111111,0
u310,136.94444444444446,29.72222222222222,166.66666666666666,0.23546666666666669,0.05555555555555555,18,18000.0,0.05555555555555555,0
u311,144.25,25.85,170.1,0.32405500000000004,0.25,20,17052.63157894737,0.25,0
u312,150.05555555555554,28.5,178.55555555555554,0.22091666666666668,0.2222222222222222,18,20329.41176470588,0.2222222222222222,0
u313,154.78947368421052,22.473684210526315,177.26315789473685,0.47413684210526313,0.0,19,17000.0,0.0,0
u314,150.45454545454547,26.5,176.95454545454547,0.39290454545454545,0.09090909090909091,22,13714.285714285714,0.09090909090909091,0
u315,131.8095238095238,17.571428571428573,149.38095238095238,0.3373333333333334,0.09523809523809523,21,21600.0,0.09523809523809523,0
u316,147.66666666666666,27.555555555555557,175.22222222222223,0.28967777777777776,0.05555555555555555,18,16941.176470588234,0.05555555555555555,0
u317,175.77777777777777,27.555555555555557,203.33333333333334,0.21337777777777778,0.2222222222222222,18,12705.882352941177,0.2222222222222222,0
u318,157.5909090909091,28.227272727272727,185.8181818181818,0.21760000000000002,0.13636363636363635,22,10800.0,0.13636363636363635,0
u319,176.6,24.9,201.5,0.36895,0.15,20,20463.157894736843,0.15,0
u320,135.44444444444446,20.5,155.94444444444446,0.3616944444444445,0.2222222222222222,18,11435.29411764706,0.2222222222222222,0
u321,157.31578947368422,28.157894736842106,185.47368421052633,0.28285263157894736,0.05263157894736842,19,18000.0,0.05263157894736842,0
u322,154.0,25.285714285714285,179.28571428571428,0.48413809523809526,0.0,21,19440.0,0.0,0
u323,145.25,25.25,170.5,0.33832500000000004,0.1,20,19326.315789473683,0.1,0
u324,168.94444444444446,20.666666666666668,189.61111111111111,0.3526611111111111,0.0,18,20329.41176470588,0.0,0
u325,137.94736842105263,20.0,157.94736842105263,0.3661,0.05263157894736842,19,14400.0,0.05263157894736842,0
u326,154.4090909090909,28.454545454545453,182.86363636363637,0.34603636363636364,0.13636363636363635,22,15428.57142857143,0.13636363636363635,0
u327,145.04761904761904,26.761904761904763,171.8095238095238,0.4025142857142857,0.09523809523809523,21,20520.0,0.09523809523809523,0
u328,158.5,26.5,185.0,0.24901999999999996,0.1,20,15915.78947368421,0.1,0
u329,125.7,22.7,148.4,0.27113,0.15,20,18189.473684210527,0.15,0
u330,159.0952380952381,23.142857142857142,182.23809523809524,0.20208571428571429,0.23809523809523808,21,15300.0,0.23809523809523808,0
u331,147.13636363636363,20.318181818181817,167.45454545454547,0.37480454545454545,0.13636363636363635,22,18514.285714285714,0.13636363636363635,0
u332,170.05263157894737,23.526315789473685,193.57894736842104,0.2870736842105263,0.15789473684210525,19,8800.0,0.15789473684210525,0
u333,152.3181818181818,24.772727272727273,177.0909090909091,0.22144090909090908,0.09090909090909091,22,20571.428571428572,0.09090909090909091,0
u334,135.1578947368421,23.05263157894737,158.21052631578948,0.5232157894736842,0.0,19,20400.0,0.0,0
u335,159.38095238095238,23.19047619047619,182.57142857142858,0.3009428571428572,0.19047619047619047,21,19440.0,0.19047619047619047,0
u336,190.23809523809524,30.095238095238095,220.33333333333334,0.26587142857142854,0.19047619047619047,21,16200.0,0.19047619047619047,0
u337,160.61904761904762,27.61904761904762,188.23809523809524,0.22972380952380952,0.14285714285714285,21,13680.0,0.14285714285714285,0
u338,140.9,25.75,166.65,0.33604,0.0,20,19326.315789473683,0.0,0
u339,173.66666666666666,25.238095238095237,198.9047619047619,0.26448571428571427,0.19047619047619047,21,21600.0,0.19047619047619047,0
u340,158.04761904761904,24.38095238095238,182.42857142857142,0.3550761904761905,0.14285714285714285,21,21600.0,0.14285714285714285,0
u341,167.14285714285714,23.095238095238095,190.23809523809524,0.1627619047619048,0.19047619047619047,21,17100.0,0.19047619047619047,0
u342,172.1904761904762,19.19047619047619,191.38095238095238,0.3270809523809524,0.047619047619047616,21,20520.0,0.047619047619047616,0
u343,139.89473684210526,23.94736842105263,163.8421052631579,0.39104736842105264,0.10526315789473684,19,21600.0,0.10526315789473684,0
u344,130.27272727272728,27.045454545454547,157.3181818181818,0.23825000000000002,0.13636363636363635,22,21600.0,0.13636363636363635,0
u345,170.9047619047619,26.80952380952381,197.71428571428572,0.27971904761904764,0.14285714285714285,21,18000.0,0.14285714285714285,0
u346,140.42105263157896,25.894736842105264,166.31578947368422,0.4517263157894737,0.05263157894736842,19,21600.0,0.05263157894736842,0
u347,159.23809523809524,26.285714285714285,185.52380952380952,0.3776333333333333,0.047619047619047616,21,18000.0,0.047619047619047616,0
u348,161.68421052631578,19.05263157894737,180.73684210526315,0.3119684210526316,0.15789473684210525,19,16800.0,0.15789473684210525,0
u349,136.0,28.952380952380953,164.95238095238096,0.1816095238095238,0.09523809523809523,21,16200.0,0.09523809523809523,0
u350,171.72727272727272,33.18181818181818,204.9090909090909,0.1807409090909091,0.09090909090909091,22,21600.0,0.09090909090909091,0
